"country","iso2c","iso3c","year","status","lastupdated","NY.GDP.PCAP.KD","NE.GDI.FTOT.KD.ZG","SE.SEC.ENRR","FP.CPI.TOTL.ZG","FS.AST.PRVT.GD.ZS","BX.TRF.PWKR.DT.GD.ZS","FR.INR.RINR","SL.TLF.CACT.ZS","region","capital","longitude","latitude","income","lending"
"Iran, Islamic Rep.","IR","IRN",2017,"","2025-10-07",5381.18709991831,-0.546338166175858,82.7564392089844,8.04492437660281,NA,NA,NA,44.235,"Middle East & North Africa","Tehran","51.4447","35.6878","Upper middle income","IBRD"
"Iran, Islamic Rep.","IR","IRN",2023,"","2025-10-07",5667.52646126961,7.22060166607099,NA,44.5791857572797,NA,NA,NA,40.543,"Middle East & North Africa","Tehran","51.4447","35.6878","Upper middle income","IBRD"
"Iran, Islamic Rep.","IR","IRN",2012,"","2025-10-07",5058.64637811833,-23.9337746880492,82.7059326171875,27.2568127242908,49.6173234830957,NA,-6.68652747407913,41.768,"Middle East & North Africa","Tehran","51.4447","35.6878","Upper middle income","IBRD"
"Iran, Islamic Rep.","IR","IRN",2013,"","2025-10-07",4916.97291948474,-11.5663312448436,81.5845565795898,36.6030355191029,44.5964991335657,NA,-18.8451930586965,41.15,"Middle East & North Africa","Tehran","51.4447","35.6878","Upper middle income","IBRD"
"Iraq","IQ","IRQ",2016,"","2025-10-07",4932.9272911439,-36.2522719331504,NA,0.556521397155535,10.0766837568499,0.59156708260519,NA,43.15,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD"
"Iraq","IQ","IRQ",2019,"","2025-10-07",4898.14897652265,47.1634000517618,NA,-0.198965380023939,8.80896032816847,0.367751391197373,NA,41.487,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD"
"Iraq","IQ","IRQ",2023,"","2025-10-07",4337.08705324182,-8.617471004961,NA,4.35835351089588,12.5518993190744,0.432049782942699,NA,41.21,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD"
"Iraq","IQ","IRQ",2022,"","2025-10-07",4412.99733146512,3.32478698886555,NA,4.99476596381041,9.54125684121782,0.3822220371914,NA,41.177,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD"
"Iraq","IQ","IRQ",2021,"","2025-10-07",4182.5006404573,32.2367489278798,NA,6.0418648905804,11.1956027502836,0.400349187063478,NA,39.663,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD"
"Iraq","IQ","IRQ",2015,"","2025-10-07",4440.14189252367,27.3315613710073,NA,NA,9.8758223889244,0.602311731936043,57.625931221869,43.04,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD"
"Iraq","IQ","IRQ",2017,"","2025-10-07",4736.32710809857,-1.75656702349254,NA,0.184058898847663,9.54983973287939,0.581408826339015,NA,41.89,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD"
"Iraq","IQ","IRQ",2020,"","2025-10-07",4213.99843766061,-65.4224506416764,NA,0.574162679425837,13.3148576834755,0.356221273355833,NA,39.704,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD"
"Iraq","IQ","IRQ",2014,"","2025-10-07",4446.97343234862,6.57769973591884,NA,NA,6.81429545062197,0.319330124832297,18.2890590567918,42.93,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD"
"Iraq","IQ","IRQ",2011,"","2025-10-07",4030.01686860986,13.8106219059091,NA,NA,5.41445203995753,0.120054052677278,-8.46792183182063,41.133,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD"
"Iraq","IQ","IRQ",2012,"","2025-10-07",4387.90469058707,-0.28765611980495,NA,NA,5.90755944993835,0.124310514637941,10.9065508616124,40.988,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD"
"Iraq","IQ","IRQ",2018,"","2025-10-07",4749.00921836896,-0.283888560710778,NA,0.36744148893688,8.58001733266219,0.32621201403662,NA,41.744,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD"
"Iraq","IQ","IRQ",2010,"","2025-10-07",3881.94327045302,67.1546414417385,NA,NA,5.39309563014871,0.127565824992139,-1.92209457594042,41.278,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD"
"Iraq","IQ","IRQ",2013,"","2025-10-07",4504.82687537354,44.3185640010852,NA,NA,6.33564916159929,0.309839415005032,13.5878727603533,41.956,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD"
"Ireland","IE","IRL",2012,"","2025-10-07",47217.44319652,16.3024415385493,117.75218963623,1.69474116680362,110.466390300571,0.305800816704771,NA,61.589,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified"
"Ireland","IE","IRL",2016,"","2025-10-07",64267.5727331783,39.9156332750184,117.028717041016,0.0201247735962648,47.3400512716839,0.18823108966307,NA,62.119,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified"
"Ireland","IE","IRL",2019,"","2025-10-07",76464.5428903812,99.6789305222031,138.091217041016,0.937842961189285,36.0629743585384,0.144104731224875,NA,62.312,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified"
"Ireland","IE","IRL",2010,"","2025-10-07",47040.3543944159,-15.0303435949511,118.096908569336,-0.918388645376769,133.274806915075,0.296420067346059,NA,62.598,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified"
"Ireland","IE","IRL",2015,"","2025-10-07",64311.8234684057,55.5913076994031,116.989868164062,-0.330959783371778,51.2166254593615,0.199613298470134,NA,61.779,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified"
"Ireland","IE","IRL",2011,"","2025-10-07",47607.8853496781,-0.0449020343566815,115.83373260498,2.54897830208553,114.569653912507,0.313254901162965,NA,61.928,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified"
"Ireland","IE","IRL",2018,"","2025-10-07",73960.9612252979,-9.08595907576155,154.908294677734,0.471130713712891,39.7499596173988,0.157696644587207,NA,62.142,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified"
"Ireland","IE","IRL",2020,"","2025-10-07",80908.7924330406,-16.4695765882997,135.224670410156,-0.326183651280059,32.2997621376255,0.0632338857415668,NA,61.09,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified"
"Ireland","IE","IRL",2021,"","2025-10-07",92757.2299985155,-39.3718527718711,135.252197265625,2.34034113447046,26.4375836236451,0.0338513859516554,NA,63.625,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified"
"Ireland","IE","IRL",2014,"","2025-10-07",52098.1049907962,19.1314366376638,116.739097595215,0.190916398713822,78.2802254597573,0.272040763027776,NA,61.705,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified"
"Ireland","IE","IRL",2023,"","2025-10-07",91647.7687003945,2.79855294206955,NA,6.29942487419122,25.9534329406807,0.103542842266834,NA,65.131,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified"
"Ireland","IE","IRL",2013,"","2025-10-07",47999.1238187925,-4.17700862926853,NA,0.515099484900551,102.245875272773,0.296929715585778,NA,61.905,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified"
"Ireland","IE","IRL",2017,"","2025-10-07",69777.9773596176,3.72407909981042,125.307121276855,0.362173038229412,42.6010661546094,0.171197021770027,NA,61.92,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified"
"Ireland","IE","IRL",2022,"","2025-10-07",98776.1598658208,3.65591596996988,133.150497436523,7.82945736434107,25.4313711947437,0.0969410194535932,NA,64.529,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified"
"Isle of Man","IM","IMN",2022,"","2025-10-07",86103.3379308107,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified"
"Isle of Man","IM","IMN",2016,"","2025-10-07",90783.7647245394,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified"
"Isle of Man","IM","IMN",2019,"","2025-10-07",95110.1385990737,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified"
"Isle of Man","IM","IMN",2021,"","2025-10-07",89873.5420093569,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified"
"Isle of Man","IM","IMN",2014,"","2025-10-07",84778.5806639347,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified"
"Isle of Man","IM","IMN",2020,"","2025-10-07",86595.0676099275,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified"
"Isle of Man","IM","IMN",2015,"","2025-10-07",84753.5187422732,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified"
"Isle of Man","IM","IMN",2018,"","2025-10-07",95040.4061748938,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified"
"Isle of Man","IM","IMN",2013,"","2025-10-07",80383.8273088527,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified"
"Isle of Man","IM","IMN",2023,"","2025-10-07",NA,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified"
"Isle of Man","IM","IMN",2017,"","2025-10-07",93200.3108083857,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified"
"Isle of Man","IM","IMN",2011,"","2025-10-07",71727.5055082703,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified"
"Isle of Man","IM","IMN",2012,"","2025-10-07",77009.2978612012,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified"
"Isle of Man","IM","IMN",2010,"","2025-10-07",70747.8417587183,NA,NA,NA,NA,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified"
"Israel","IL","ISR",2023,"","2025-10-07",42011.6213954855,-1.77090013827291,96.4655990600586,4.22522603168918,69.5545496625765,0.193309194499678,NA,64.945,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2017,"","2025-10-07",37963.0491190696,3.4910900081867,96.2929916381836,0.249807840122998,64.6451089520793,0.276522503725659,3.49052979091357,65.491,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2022,"","2025-10-07",42516.3888090274,10.6480101485524,96.5853729248047,4.41162725488366,70.1421605731468,0.240907416807883,-1.88413919577426,64.738,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2016,"","2025-10-07",37093.7879065422,11.0498202382296,96.7928085327148,-0.53516819571867,64.7280770833528,0.299247404062203,3.06082635641304,65.635,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2012,"","2025-10-07",34738.6587001,5.3201702526092,96.2935409545898,1.67553715750051,66.2660468804081,0.25983616586077,NA,65.26,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2019,"","2025-10-07",39407.2016076709,3.88781985855783,96.2954177856445,0.817645940292847,64.4510008112366,0.237966150866516,1.58674936532408,64.996,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2020,"","2025-10-07",37935.5432717179,-3.39046996654821,96.1416931152344,-0.575254620897805,67.9621912366011,0.251406904480002,2.22737101969045,63.406,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2021,"","2025-10-07",40804.9689802536,13.8309299317491,96.9270782470703,1.47965474722565,69.1844619109808,0.25111689451007,0.785572159832999,63.319,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2010,"","2025-10-07",33344.7213294093,8.12662034400751,96.5111923217773,2.70270270270273,66.9353545932834,0.23844388229573,NA,63.257,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2014,"","2025-10-07",36129.3146105805,0.260010053600325,96.3290405273438,0.467557251908428,64.9406090311313,0.272683620160229,3.10704129738144,65.62,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2011,"","2025-10-07",34540.6749784398,11.1469397136345,96.3081588745117,3.48837209302326,67.3742050777583,0.221787054565231,NA,63.036,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2018,"","2025-10-07",38729.6426036983,7.4611800195231,96.6557464599609,0.805060379528465,65.4861679257107,0.271486178377279,2.77336225938437,65.432,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2015,"","2025-10-07",36213.1041481958,-0.348059814990762,96.3389511108398,-0.617342577642716,65.7174213698368,0.281115626227044,1.07298951890351,65.55,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Israel","IL","ISR",2013,"","2025-10-07",35489.5086561247,2.12794976372568,96.4981536865234,1.58976347421478,64.6741387060083,0.256233229555324,2.49676376841745,65.111,"Middle East & North Africa","","35.2035","31.7717","High income","Not classified"
"Italy","IT","ITA",2019,"","2025-10-07",32180.4341017428,1.57928671185832,101.74178314209,0.611246943765281,73.4404069738438,0.517849112841984,1.53937572556579,49.586,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2015,"","2025-10-07",30639.8829751432,1.94963714843004,101.228088378906,0.0387903996579146,86.9158529570859,0.520624161998189,3.3204815735536,48.621,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2017,"","2025-10-07",31635.52277108,3.25916210000388,101.01001739502,1.22653316645805,80.4167170633531,0.494346315048682,2.27486413827723,49.501,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2012,"","2025-10-07",30953.4147447427,-9.84098824274432,100.449836730957,3.04136333226773,93.2686875516145,0.43691360280103,3.46119744979934,48.809,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2023,"","2025-10-07",34146.0232257736,9.01557264840909,100.678756713867,5.62219442195906,63.4591041526891,0.525161613373638,-0.965055481450603,49.8,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2013,"","2025-10-07",30330.0221599668,-6.72918228597601,100.973121643066,1.21999342274302,90.3656642019387,0.438232625845511,3.97364793663961,48.494,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2014,"","2025-10-07",30325.0287793923,-2.1601214778988,101.121726989746,0.241047429826794,88.187471051349,0.464706391358343,3.92865782908168,48.732,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2021,"","2025-10-07",32267.7091050201,21.543330399954,101.834869384766,1.87378325762482,76.0051221503914,0.482196343455447,0.733185662102663,48.443,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2010,"","2025-10-07",31928.5543621096,-0.041696233430784,101.401161193848,1.52551602118248,92.6676294931465,0.371812133319049,3.41342018300209,47.994,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2011,"","2025-10-07",32039.5032494316,-1.53054082043235,101.59642791748,2.78063272879327,93.5718818734975,0.37847185280791,2.82160353588568,47.882,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2020,"","2025-10-07",29469.7989238626,-7.10642105501204,101.836128234863,-0.137707573916501,82.6528242104143,0.518407597996087,0.739269290631274,48.254,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2016,"","2025-10-07",31077.6792675211,3.84715613740751,100.742958068848,-0.094016656915686,84.4917347012215,0.504095029648583,2.22028189194551,49.164,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2022,"","2025-10-07",33891.8866526216,7.36177804098594,101.353858947754,8.20128991161714,69.5868608578087,0.500437914318257,-1.15112854557422,49.034,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Italy","IT","ITA",2018,"","2025-10-07",31819.3971830067,3.28049707124238,101.526412963867,1.13748763600396,76.4482228153834,0.471538807673801,1.5923708555414,49.601,"Europe & Central Asia","Rome","12.4823","41.8955","High income","Not classified"
"Jamaica","JM","JAM",2018,"","2025-10-07",5248.77400708373,5.73418034641924,83.7616154022844,3.73663882152162,43.1404044193978,15.9026626222902,8.66801756053374,65.484,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2019,"","2025-10-07",5289.65490884076,1.86315307422747,85.7618499653089,3.90510000865874,48.2994382103668,16.1871005405661,9.51319446702791,66.968,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2012,"","2025-10-07",5010.45966015885,-4.95363260965115,NA,6.87397708674309,28.9883287447322,14.6425610153,10.3745623857635,60.731,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2014,"","2025-10-07",5032.44261647028,3.02272039431017,86.3705618020868,8.27407886231418,29.3229510546383,16.3231130455565,9.62037590382774,62.549,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2023,"","2025-10-07",5349.71177670235,NA,85.4353132628153,6.47413734662062,49.1448478444605,18.538506258043,0.36453196083642,67.891,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2011,"","2025-10-07",5063.19378701103,8.14828290415718,91.5373916625977,7.55585646580902,26.795738299769,14.577058502549,12.9618004353466,60.816,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2017,"","2025-10-07",5159.34335938187,4.63993038727585,84.2369432325225,4.37839864991563,40.7630731597468,16.6296173803918,7.84167820398216,65.674,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2010,"","2025-10-07",4998.66716716921,-2.57562503930615,89.4939454246108,12.6105519975603,26.40566482272,15.3279995086397,9.69328443336047,60.491,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2021,"","2025-10-07",4958.84580039288,NA,85.8093525179856,5.86278242801063,54.4807711147818,25.288598974851,3.78621013603553,65.694,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2013,"","2025-10-07",5016.03133158485,5.63598995204384,85.4017870483818,9.34150076569673,29.7697687864501,15.2261378594525,8.57867631863882,61.843,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2020,"","2025-10-07",4752.33340904481,NA,81.5337816615681,5.2267777929352,56.8623483623732,22.2037347007146,8.30933538022792,64.834,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2015,"","2025-10-07",5062.8955502426,-4.8167868852459,85.3548254033729,3.69154228855719,30.0294657936454,16.6413726977117,9.67705080000147,65.496,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2016,"","2025-10-07",5119.03970443981,0.0733012571441094,87.9398248609799,2.35102197485846,32.0180541461406,17.2863968446635,11.2974879028499,64.921,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Jamaica","JM","JAM",2022,"","2025-10-07",5215.08605772144,NA,82.8584671020508,10.3495688391272,50.825652809314,21.5674729377537,-1.23477618955459,67.655,"Latin America & Caribbean","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"Japan","JP","JPN",2016,"","2025-10-07",35242.199377148,1.15954434009167,101.167999267578,-0.127258844489712,163.446906723913,0.0765526640097879,0.622192760322802,59.986,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2021,"","2025-10-07",35741.1601062924,0.47537622529228,102.155380249023,-0.23335277939831,195.272084840154,0.105055336492197,NA,62.124,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2022,"","2025-10-07",36238.3294895302,-0.550416103641211,102.337966918945,2.49770278172251,194.922445076413,0.126874933673179,NA,62.5,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2015,"","2025-10-07",34960.6393843385,2.28093694909791,102.200416564941,0.795279630579784,162.387183817775,0.0748065192301101,-0.948441230074137,59.499,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2019,"","2025-10-07",36043.7844013518,0.547986815957756,102.670066833496,0.468776159383928,176.790357885167,0.0857508506606715,NA,62.008,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2020,"","2025-10-07",34642.9718743239,-3.66595555779581,102.844802856445,-0.024995834027682,195.201446874432,0.0967099102397567,NA,61.947,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2023,"","2025-10-07",36952.5150709861,1.48405578935666,102.344436645508,3.26813365933164,193.694929571516,0.111846653062437,NA,62.9,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2018,"","2025-10-07",36138.5290824814,0.597895742693311,102.425148010254,0.989094598021811,168.035145781732,0.0866803594795751,NA,61.446,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2013,"","2025-10-07",34239.8862473488,4.11245134838154,101.781173706055,0.335037912184772,162.702815762356,0.0453512003886862,1.66402193299863,59.245,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2014,"","2025-10-07",34386.9058552671,2.22157373112353,101.813980102539,2.75922671353253,163.286784590149,0.0762490669316558,-0.459381591441893,59.443,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2017,"","2025-10-07",35861.9728545672,1.61030192953442,101.882888793945,0.484199796126422,168.661930703542,0.0901069827039233,1.06914440735818,60.444,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2010,"","2025-10-07",32942.2020783835,-1.30349171444114,NA,-0.728243207517766,159.629862168581,0.0292489662024517,3.54576191484393,59.579,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2012,"","2025-10-07",33518.4449368599,2.77214581710324,NA,-0.0440645104432608,159.302098587601,0.0404883720248673,2.18007652802857,59.012,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Japan","JP","JPN",2011,"","2025-10-07",33011.1342301291,2.21993172160811,NA,-0.272455616101245,158.768146838801,0.034199885971702,3.17448968737793,59.249,"East Asia & Pacific","Tokyo","139.77","35.67","High income","Not classified"
"Jordan","JO","JOR",2011,"","2025-10-07",4631.67703841605,NA,87.5930404663086,4.16244162927783,71.8259479340805,12.4777301545258,2.64640624394088,39,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2010,"","2025-10-07",4621.5742854131,NA,87.3644409179688,4.84551875852119,71.2547588240457,13.3521924032083,0.875955637795958,39.5,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2014,"","2025-10-07",4282.11872849239,NA,88.8703034099213,2.89947905006051,66.6639415522239,17.2866368135782,5.36000685759248,36.4,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2022,"","2025-10-07",3909.80228869045,NA,90.9912658899133,4.22915568897118,84.2333003504334,9.78565654560806,4.63110698298057,38.555,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2012,"","2025-10-07",4677.47613977192,NA,87.2317581176758,4.51522956670997,71.2890289167952,12.1648907193624,3.99019709953482,38,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2013,"","2025-10-07",4556.52023716712,NA,87.3027919681245,4.82462314269536,70.5272251240948,15.5069038404564,2.70046942578587,37.1,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2017,"","2025-10-07",3940.70199181145,NA,88.8758288897009,3.32389447576103,74.4929698437643,10.6516184361923,6.49396018920771,40.226,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2015,"","2025-10-07",4042.75678097555,NA,NA,-0.876851359704029,66.7111710317066,13.8603866066361,6.17297626681846,37.659,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2016,"","2025-10-07",3933.14704611068,NA,NA,-0.77843046305416,70.9530803561467,10.9660770338384,6.66225302949733,38.935,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2021,"","2025-10-07",3874.32714084633,NA,90.0636022467584,1.34609377243117,81.9629622069253,10.9558097995849,4.70847287087441,38.67,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2023,"","2025-10-07",3958.23043952182,NA,91.9696843781763,2.08486986327134,81.8151952854052,8.5342141956866,6.99859999436972,38.54,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2019,"","2025-10-07",3919.06426916073,NA,89.5104774843719,0.76151404726555,76.8998139579809,10.255676824112,7.75516318410271,39.242,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2020,"","2025-10-07",3806.87949354914,NA,90.1992992911958,0.333294350628422,83.1365317979583,11.0277178090294,8.24786468020842,39.947,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Jordan","JO","JOR",2018,"","2025-10-07",3928.77026821205,NA,89.7929068080636,4.46231108475482,75.6212145728557,10.3110054962553,6.24663101434108,39.176,"Middle East & North Africa","Amman","35.9263","31.9497","Lower middle income","IBRD"
"Kazakhstan","KZ","KAZ",2018,"","2025-10-07",10670.2120148279,5.39999999878675,96.1156212742477,6.16366247577756,25.9325339763811,0.344618856879696,NA,72.708,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2014,"","2025-10-07",10226.7100539683,4.400000000755,98.522388891969,6.84944977003358,NA,0.181279445291607,NA,72.592,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2012,"","2025-10-07",9531.91477617058,9.90000000008639,99.0180187395814,5.19568369035063,NA,0.136051344243071,NA,72.099,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
"Kazakhstan","KZ","KAZ",2016,"","2025-10-07",10151.423313302,2.99999999981735,97.0463003338151,14.3610942386248,33.0302298204432,0.27984417174788,NA,72.667,"Europe & Central Asia","Astana","71.4382","51.1879","Upper middle income","IBRD"
