"Year","ISO_Code","Countries","ECONOMIC FREEDOM ALL AREAS","EFW RANK","EFW QUARTILE","1Ai Government consumption without interest payments","data","1Aii Government consumption plus interest payments","data.1","1A Government consumption","1B  Transfers and subsidies","data.2","1C  Government investment","data.3","1Di Top marginal income tax rate","data.4","1Dii Top marginal income and payroll tax rate","data.5","1D  Top marginal tax rate","IE State ownership","Area 1 Size of Government","Area 1 Rank","2A  Judicial independence","2B  Impartial courts","2C  Property rights","2D  Military interference","2E Legal integrity","2F Contracts","2G Real property","2H Police and crime","Gender Disparity Index","Area 2 Legal System & Property Rights -- Without Gender Adjustment","Area 2 Legal System & Property Rights -- With Gender Adjustment","Area 2 Rank","3A  Money growth","data.6","3B  Standard deviation of inflation","data.7","3C  Inflation","data.8","3D  Foreign currency bank accounts","Area 3 Sound Money","Area 3 Rank","4Ai  Trade tax revenue","data.9","4Aii  Mean tariff rate","data.10","4Aiii  Standard deviation of tariff rates","data.11","4A  Tariffs","4Bi  Non-tariff trade barriers","4Bii  Costs of importing and exporting","4B  Regulatory trade barriers","4C  Black market exchange rates","4Di  Financial openness","4Dii  Capital controls","4Diii Freedom of foreigners to visit","4Div Protection of Foreign Assets","4D  Controls of the movement of capital and people","Area 4 Freedom to trade internationally","Area 4 Rank","5Ai  Ownership of banks","5Aii Private sector credit","5Aiii  Interest rate controls/negative real interest rates)","5A  Credit market regulation","5Bi  Labor regulations and minimum wage","5Bii  Hiring and firing regulations","5Biii  Flexible wage determination","5Biv  Hours Regulations","5Bv Cost of worker dismissal","5Bvi  Conscription","5Bvii Foreign Labor","5B  Labor market regulations","5Ci  Regulatory Burden","5Cii  Bureacracy costs","5Ciii  Impartial Public Administration","5Civ Tax compliance","5C  Business regulation","5Di  Market openness","5Dii Business Permits","5Diii Distorton of the business environment","5D Freedom to enter markets and compete","Area 5 Regulation","Area 5 Rank","World Bank Region","World Bank Current Income Classification, 1990-Present"
2016,"HKG","Hong Kong SAR, China","9.0399999999999991","1","1","7.9176470588235306","13.08",NA,NA,"7.9176470588235306","9.3596730245231612","2.8499999999999996","7.690353053720365","23.083764311978726","10","17","10","17","10","7.91","8.5755346274134094","7","8.0679659814444431","8.9720781829166665","9.3148148058333327","8.3333333333333339","7.9024166666666673","8.709715313561043","8.0257071574570986","8.184865713333334","1","8.4388621443182394","8.4388621443182394","13","8.9161607380657326","5.4191963096713369","9.6072626473535081","0.98184338161623375","9.0460000000000012","2.3849999999999998","10","9.3923558463548105","35","9.9928122192273126","1.078167115902965E-2","10","0","10","0","9.9976040730757703","9.0168539683333329","9.6384620048284511","9.327657986580892","10","10","6.9230769230769234","10","9.2314813533333329","9.0386395691025641","9.5909754071898057","1","10","10","10","10","8.0691025441516402","8.590603999999999","10","8.6389503920933279","5.9955233333333338","10","7.7300639950000001","8.4320348949397577","7.1317831683333335","10","7.1974999999999998","9.5964642471588313","8.481436853873042","9.9851050724634032","9.7441418020785822","10","9.9097489581806624","9.2058051767483651","1","East Asia & Pacific","High Income"
2016,"HUN","Hungary","7.61","39","1","3.7117647058823531","27.38","2.4751972373530369","31.584329392999674","3.0934809716176952","5.3215258855585841","17.669999999999998","9.7834993609355312","15.757752236725638","10","15","4","45","7","6.25","6.2897012436223623","106","5.5133391234444451","5.4808228053750003","5.6703941025000004","10","6.5243333333333329","5.3550358045204609","8.7504922145531499","5.3996825216666666","1","6.5867624881741325","6.5867624881741325","38","9.4049980526187902","2.9750097369060535","9.5807957912952446","1.0480105217618871","9.8397199999999998","0.4007","10","9.7063784609785095","10","9.58","0.63","8.9599999999999991","5.2","6.8384","7.9039999999999999","8.4594666666666658","6.3649360341666661","9.9633137649230932","8.1641248995448805","10","10","3.8461538461538463","7.7437948920622981","8.1331729887499993","7.4307804317415354","8.5135929994882709","34","8","9.3006412252118711","10","9.1002137417372904","4.0666666666666664","5.3922814999999993","7.4","5.0749999999999993","5.5450541712399835","10","6.8122275666666665","6.3273185577961879","3.2060352966666668","7.333333333333333","7.4350000000000005","4.6975082842082818","5.6679692285520709","6.1438904834805399","7.5663855038520804","6.25","6.653425329110874","6.9372317142991058","52","Europe & Central Asia","High Income"
2016,"ISL","Iceland","7.84","26","1","2.4705882352941173","31.6","0.94065295260797233","36.801779961132894","1.7056205939510449","8.0980926430517712","7.48","10","10.910309052757665","4","46","3","52","3.5","7.38","6.1367426474005633","112","8.0308685744444457","8.6851252552083338","9.0866577624999998","10","9.2380000000000013","7.6155077141669141","6.237166019698992","9.4716310499999992","1","8.5456195470023353","8.5456195470023353","11","9.9894471429696488","-5.27642851517518E-2","9.3353153070093384","1.661711732476653","9.32212","1.6947000000000001","10","9.6617206124947472","14","9.8466666666666676","0.23","9.0599999999999987","4.7","3.0628000000000002","17.343","7.3231555555555552","7.6208587491666666","8.7686449605686771","8.1947518548676719","10","7.2434401512145996","0.76923076923076927","7.7437948920622981","5.9712468583333331","5.4319281677102502","7.7374588945333693","61","2","10","10","7.333333333333333","1.7333333333333323","2.6428571428571432","5.9823529411764698","7.3249999999999993","4.7888888888888879","10","5.428126653333333","5.4143655656555945","5.3440531099999999","7.7777777777777777","8.5625","7.9653471472532829","7.4124195087577647","8.0223825906128496","9.5490960771054674","7.5","8.3571595559061063","7.1293194909132005","40","Europe & Central Asia","High Income"
2016,"IND","India","6.39","100","3","7.4117647058823533","14.8","6.3359801028289953","18.457667650381417","6.8738724043556747","8.430517711171662","6.26","7.3705676212141533","24.203013325750465","8","35","8","35","8","7.1025000000000009","7.5554915473482982","40","6.4218621294444445","5.6827343987500001","5.1890419233333329","6.666666666666667","6.5759999999999996","3.4197527735548534","6.7500777757432733","5.4671843849999995","0.82352941176470584","5.7716650065615713","5.2624004471590791","70","9.2626732929741138","3.6866335351294355","9.0092936420223033","2.4767658949442435","8.0236000000000001","4.9409999999999998","5","7.8238917337491038","102","7.6533333333333333","3.52","7.32","13.4","3.621599999999999","15.946000000000002","6.19831111111111","4.184441964166667","2.0168863686651175","3.1006641664158923","10","2.0786290615797043","0","0.33187692394552604","6.6684242091666661","2.269732548672974","5.392176956549994","149","2","9.2372286563670425","10","7.0790762187890151","4.0666666666666664","6.649088857142857","6.8827884117647056","3.1749999999999998","4.6048931666666668","10","5.3560972216666674","5.8192191891296519","5.5413937566666673","3.333333333333333","3.9424999999999999","5.050602067944304","4.4669572894860758","5.3476103141888895","8.5304349724310473","5","6.2926817622066453","5.9144836149028466","107","South Asia","Lower-Middle Income"
2016,"IDN","Indonesia","7.07","65","2","7.6235294117647072","14.08","7.3238412553037655","15.098939731967196","7.4736853335342364","9.6076294277929168","1.94","10","10.92763029839044","8","30","7","35","7.5","8.0574999999999992","8.5277629522654301","8","6.0157958902222219","4.5350905229166667","5.5154852074999994","4.166666666666667","5.5320833333333344","4.2657632114313984","7.8995550975684665","5.2455103399999992","0.82352941176470584","5.3969937837048452","4.9207884498485353","89","8.7847397984485713","6.0763010077571344","9.5603527330285445","1.0991181674286372","8.5900000000000016","3.5249999999999999","10","9.2337731328692794","49","9.5","0.75","8.4200000000000017","7.9","5.8920000000000003","10.27","7.937333333333334","6.4775498708333323","4.2572959217249773","5.3674228962791553","10","5.832209587097168","1.5384615384615385","8.2969230986381763","4.1246749958333329","4.9480673050075534","7.0632058836550105","87","5","9.1711996786973948","10","8.0570665595657989","3.7666666666666657","7.6150525714285724","3.6186276176470589","0.60000000000000053","3.6221234444444446","5","3.9113398391666672","4.0191157341933446","5.1000348733333336","5.1111111111111107","5.5874999999999995","5.0870323789646879","5.2214195908522836","4.1614798591990239","7.6452492908216945","3.75","5.1855763833402397","5.6207945669879162","125","East Asia & Pacific","Lower-Middle Income"
2016,"IRN","Iran, Islamic Rep.","5.1100000000000003","154","4","4.8176470588235292","23.62","4.8047576134718391","23.663824114195748","4.8112023361476837","7.9891008174386924","7.88","5.2543873799970484","31.609644170010331","7","35","7","35","7","4.2625000000000002","5.8634381067166848","126","4.347034641444445","3.1529222537083328","2.3724786441666668","7.5","5.5635833333333338","3.7800282397654557","7.1624848353511599","6.5439359350000004","0.41176470588235292","5.0528084853461745","3.5666883425972999","135","7.7836806508177716","11.081596745911138","4.4420808335196025","13.894797916200993","6.5394968903740844","8.6512577740647902","10","7.1913145936778644","120","7.52","3.72","4.68","26.6","0","0","4.0666666666666664","2.5032238166666665","0.23553731427585384","1.3693805654712601","10","1.4148110151290894","0.83333333333333326","0.4425025652607022","1.883455614166667","1.1435256319724481","4.1448932160275938","159","0","8.6131734340203394","10","6.2043911446734468","4.3999999999999995","7.5","8.7235294117647051","5.5","3.0333333333333332","1","3.0575944983333336","4.7449224633473381","3.7799227233333332","1.5555555555555558","4.2774999999999999","4.3219958475366393","3.4837435316063821","3.7915490197621038","9.3013073720657786","1.25","4.7809521306092941","4.8035023175591149","149","Middle East & North Africa","Upper-Middle Income"
2016,"IRQ","Iraq","5.82","132","4","4.5735294117647065","24.45","4.3661360816308861","25.155137322454987","4.4698327466977963","8.2997275204359671","6.74","0","56.103566072939103","10","15","8","28","9","4.6850000000000005","5.2909120534267533","144","5.0939502861666668","3.0333942300000003","2.5","0","3.6847500000000002","3.51752947277215","8.5828959257684545","0","0.47058823529411764","3.3015649893384089","2.4276213156900064","157","9.2109519982177481","-3.9452400089112549","4.9960145719574429","12.509963570106393","9.7898266750815406","0.52543331229614898","10","8.4991983113141831","85","9.7333333333333325","0.4",NA,NA,NA,NA,"9.7333333333333325","7.5","0.45857988165680474","3.9792899408284024","9.6124684077506313","7.5","2.3077000000000001",NA,"5","4.9359000000000002","7.0652479204780922","86",NA,"10","10","10","4.7785175483004689","4.6623257899897999",NA,"4.7371914257777243","6.0452245474055957","10","2.5","5.4538765519122636",NA,"0","2.8774999999999999","4.5013450710216025","2.4596150236738676","4.0301686282589522","8.1950227134303137","3.75","5.3250637805630889","5.8096388390373042","116","Middle East & North Africa","Upper-Middle Income"
2016,"IRL","Ireland","8.1999999999999993","8","1","3.7117647058823531","27.38","2.6729672540656857","30.911911336176669","3.1923659799740194","7.1198910081743874","11.07","10","5.52","6","40","3","51","4.5","7.7125000000000004","6.5049513976296804","93","8.1761728383333327","7.5234287468750001","9.1468727591666656","10","9.2515000000000001","6.310493579676411","5.7408584936303457","7.7465148766666658","1","7.9869801617935527","7.9869801617935527","18","7.8463535443446064","10.768232278276969","9.1958891343924734","2.0102771640188153","10","0","10","9.2605606696842706","46","9.58","0.63","8.9599999999999991","5.2","6.8384","7.9039999999999999","8.4594666666666658","8.4067479766666668","9.0828441230773365","8.7447960498720008","10","10","7.6923076923076925","8.8500513052140537","9.0026040870833342","8.8862407711512699","9.0226258719224841","5","8","9.7709364253182915","10","9.2569788084394293","6.1000000000000014","6.06673057142857","7.5","7.3","5.645820473263889","10","8.0034446716666672","7.230856530908448","5.1168902716666667","10","8.3574999999999999","9.5404176148197806","8.2537019716216111","7.4594541118499276","8.4727379912312966","8.75","8.227397367693742","8.2422336696658078","6","Europe & Central Asia","High Income"
2016,"ISR","Israel","7.6","40","1","3.276470588235294","28.86","2.6119328714933117","31.11942823692274","2.9442017298643028","6.7738419618528614","12.34","8.137142857142857","21.52","5","50","5","50","5","7.5975000000000001","6.0905373097720039","115","7.3612842303333332","7.4094448954166676","7.5427190466666669","4.166666666666667","8.2101666666666659","5.6780562958367033","8.2512827560665958","7.1520809333333339","0.88235294117647056","6.9714626863733304","6.5613766459984291","39","9.1657276655052087","4.1713616724739611","9.4733704833738059","1.3165737915654847","9.7823999999999991","-0.54400000000000004","10","9.6053745372197525","19","9.6933333333333334","0.46","9.2200000000000006","3.9","6.6147999999999998","8.4629999999999992","8.509377777777777","8.0072752633333337","7.3295934161428242","7.668434339738079","10","10","6.1538461538461542","9.8456820770506344","8.4865570066666667","8.6215213093908627","8.6998333567266801","20","10","9.3689844789108001","10","9.7896614929702661","5.3333333333333339","6.9966439999999999","7.5147058823529411","3.5750000000000002","4.6956982875","0","4.4616905849999995","4.6538674411694672","4.6118545533333339","8.2222222222222232","7.8800000000000008","4.9329041400322966","6.4117452288969634","6.7705468317387858","7.5078381887252146","7.5","7.2594616734880004","7.0286839591311745","46","Middle East & North Africa","High Income"
2016,"ITA","Italy","7.49","47","2","4.6941176470588237","24.04","3.6423447633356276","27.616027804658867","4.1682312051972259","3.4441416893732981","24.56","10","12.347138543835221","5","47-49","2","61-62","3.5","8.8275000000000006","5.9879745789141046","118","6.2307723666666668","5.0695199457083326","6.2709812324999996","10","7.0560833333333335","3.9369002618301985","6.438443599747762","5.3837545716666657","1","6.2983069139316195","6.2983069139316195","46","7.9835456370223001","10.0822718148885","9.8202786208844941","0.44930344778876202","9.9506800000000002","-0.12330000000000001","10","9.4386260644766988","30","9.58","0.63","8.9599999999999991","5.2","6.8384","7.9039999999999999","8.4594666666666658","8.1838651500000008","9.9633137649230932","9.0735894574615479","10","10","6.9230769230769234","7.7437948920622981","7.522835135416666","8.0474267376389719","8.8951207154417968","8","10","8.8117831220065845","10","9.6039277073355276","4.9000000000000004","4.8871644999999999","4.825381411764706","5.9499999999999993","4.487764798899045","10","6.4855659008333344","5.9336966587852986","1.6871539749999998","7.1111111111111116","7.2299999999999995","4.9160901503305814","5.2360888091104236","6.161995340529173","7.2020451070345661","6.25","6.5380134825212464","6.8279316644381245","63","Europe & Central Asia","High Income"
2016,"JAM","Jamaica","7.59","43","2","7.3441176470588232","15.03","5.3314697191267468","21.87300295496906","6.3377936830927855","8.3777769743264443","6.4535585042219541","10","10.625576453627804","9","25","5","39","7","8.0449999999999999","7.9521141314838459","20","6.9563595790000008","5.5413502415416662","6.7400427658333335","10","5.0884166666666673","4.3040811233869753","7.8477847363473199","2.2825592758333335","0.94117647058823528","6.0950742985761632","5.9158074074415703","52","7.6600994555780026","11.699502722109989","9.4422773307323133","1.3943066731692202","9.0603999999999996","2.3490000000000002","10","9.0406941965775793","62","7.2666666666666666","4.0999999999999996","8.2999999999999989","8.5","5.5120000000000005","11.22","7.0262222222222226","5.8494027458333342","5.6893654352680141","5.7693840905506741","10","7.2470206022262573","1.5384615384615385","10","7.2660843529166668","6.5128916234011163","7.3271244840435035","73","10","9.9056900709765063","9","9.6352300236588349","6.2921866463920075","8.0872480000000007","10","8.6389503920933279","5.6396493333333337","10","5.5486893649999995","7.7438176766883808","3.553886016666667","5.1111111111111107","7.3324999999999996","4.7479502533134275","5.1863618452728009","8.7123166353155366","8.6084994917923581","7.5","8.2736053757026315","7.7097537303306609","16","Latin America & the Caribbean","Upper-Middle Income"
2016,"JPN","Japan","8.01","13","1","4.0705882352941174","26.16","3.545108063500217","27.946632584099262","3.8078481493971674","4.1525885558583111","21.96","10","14.79","3","56","3","56","3","9.52","6.0960873410510956","114","7.9507365162222223","7.783873254375","9.2246635758333326","8.3333333333333339","8.6619166666666665","7.9432362860109151","6.7203118270676736","9.3026069800000002","0.94117647058823528","8.2400848049386433","7.9977293694992717","17","9.4588321819575238","2.7058390902123808","9.482666465556802","1.2933338361079951","9.9533600000000018","-0.1166","10","9.7237146618785815","9","9.6266666666666669","0.56000000000000005","9.2000000000000011","4","4.1760000000000002","14.56","7.6675555555555563","6.6299700733333333","8.8165719337282251","7.7232710035307797","10","10","8.4615384615384617","7.080041044171244","8.6133470137499994","8.5387316298649267","8.4823895472378155","35","8","8.7920872992478944","10","8.9306957664159654","8.0666666666666664","7.509587714285713","6.8382352941176467","7.45","6.5144155852708341","10","3.7760480241666667","7.1649933263582186","4.2555264633333332","9.5555555555555554","7.8525","6.6536958516803271","7.0793194676423035","8.0076537044771694","7.7052366470939138","7.5","7.7376301171903608","7.7281596694017116","14","East Asia & Pacific","High Income"
2016,"JOR","Jordan","7.39","49","2","6.5088235294117647","17.87","5.7919875459447905","20.307242343787713","6.150405537678278","8.2452316076294281","6.9399999999999995","8.5409314334232445","20.106739983018642","10","20","5","36","7.5","7.6949999999999994","7.62631371574619","35","5.6723097906666666","5.6266165697916666","5.7579898833333338","7.5","6.5965833333333332","4.4577853034251333","9.9009815450469745","7.8734171391666665","0.35294117647058826","6.6732104455954726","4.5142305955498792","109","9.9424641377175345","0.2876793114123366","9.2783086730576141","1.8042283173559657","9.6852","-0.78700000000000003","10","9.7264932026937867","8","9.2399999999999984","1.1399999999999999","8.0599999999999987","9.6999999999999993","4.1024000000000012","14.743999999999998","7.1341333333333337","6.1887027816666667","7.0544447098705518","6.6215737457686092","10","8.75","6.1538461538461542","10","6.5417945383333338","7.861410173044872","7.9042793130367031","57","10","7.8782719183220467","10","9.2927573061073492","5","7.7025407142857141","7.052516117647059","2.8249999999999997","6.4510179444444447","10","5.8004210391666664","6.4044994022205541","4.1837501533333334","4.2222222222222223","5.3449999999999998","6.7798007744431921","5.1326932874996869","6.0863143576753025","9.8868324886036909","7.5","7.8243822820929978","7.163583069480147","37","Middle East & North Africa","Lower-Middle Income"
2016,"KAZ","Kazakhstan","6.63","89","3","6.5941176470588232","17.579999999999998","6.1940294784172742","18.940299773381266","6.3940735627380487","8.7029972752043605","5.26","10","14.982060883376002","10","10","8","30","9","5.21","7.8614141675884825","22","4.0704118988888895","4.3545369107916665","5.0750847658333331","8.3333333333333339","4.8829166666666666","4.8512320196084096","6.8748790892384601","5.0991682208333344","0.88235294117647056","5.4426953631492623","5.1225368123757757","79","7.8657231504349001","10.6713842478255","8.1726173560772999","4.5684566098067538","4.1960000000000006","14.51","10","7.5585851266280502","110","7.4666666666666659","3.8","8.6199999999999992","6.9","7.2400000000000011","6.9","7.775555555555556","5.3633578616666666","4.8816568047337281","5.1225073332001969","10","4.5786290615797043","2.3076923076923079","1.6593846197276347","3.7846053641666666","3.0825778382915781","6.4951601817618325","113","8","8.8159588342916759","10","8.9386529447638932","3.0666666666666664","5.9069990714285714","6.3574506470588243","3.0750000000000002","5.6149826666666662","3","5.2027261258333333","4.6034035968077234","4.3447148799999997","6.2222222222222223","3.6025","6.5023699443648884","5.1679517616467781","4.3021749683159225","8.9099490656757752","3.75","5.6540413446638995","6.0910124119705733","102","Europe & Central Asia","Upper-Middle Income"
2016,"KEN","Kenya","6.63","89","3","7.4705882352941178","14.6","6.8090919163444763","16.849087484428779","7.139840075819297","9.6321525885558579","1.85","0.47374963192060143","48.341876288277895","8","30","8","30","8","7.7424999999999997","6.5976484592591502","90","5.4440715007777776","4.1508765360833335","5.0980212038888881","6.666666666666667","4.8969166666666668","4.2115542428521566","8.2196268836417214","2.5594699383333337","0.88235294117647056","5.1559004548638185","4.8526121928130053","92","7.9608618320094049","10.195690839952976","9.2286932994715425","1.9282667513211444","7.4809999999999999","6.2975000000000003","10","8.6676387828702364","78","7.6","3.6","7.4400000000000013","12.8","5.1871999999999998","12.032","6.7423999999999999","3.8985502716666671","5.5739707152669347","4.7362604934668013","10","5.9970206022262573","3.8461538461538463","3.7612718047159714","5.5426526070833333","4.7867747150448521","6.5663588021279136","110","10","5.2061560703705894","10","8.4020520234568625","4.1333333333333329","8.3796737857142869","6.2333984705882362","7.5","5.7128963333333331","10","5.0668001175000006","6.7180145772098845","4.9551761150000004","3.9999999999999996","6.2075000000000005","6.4603349701105994","5.4057527712776494","2.8558298134642186","8.3170297726018099","5","5.3909531953553431","6.4791931418249344","79","Sub-Saharan Africa","Lower-Middle Income"
2016,"KOR","Korea, Rep.","7.74","34","1","4.7705882352941176","23.78","4.280359009055914","25.446779369209892","4.5254736221750154","7.0844686648501369","11.2","10","14.929027639879145","6","42","5","46","5.5","7.375","6.8969884574050297","74","5.8244056258888888","6.1838901970833327","8.2804167266666671","6.666666666666667","7.9201666666666668","7.8596108988847329","9.1741710691117238","7.3104166983333334","0.88235294117647056","7.4024680686627509","6.9670287705061185","29","9.3022208585666135","3.488895707166928","9.7213905091771142","0.69652372705721699","9.6120000000000001","0.97","10","9.658902841935932","15","9.5733333333333324","0.64","7.22","13.9","0","56.573","5.597777777777778","6.4310185116666663","9.589943004781297","8.0104807582239808","10","8.75","6.1538461538461542","10","7.7325000362500003","8.1590865475240388","7.9418362708814492","56","8","10","10","9.3333333333333339","6.3666666666666671","4.5520614285714291","5.1207732352941182","5.45","5.3855906473072563","0","3.5091666383333333","4.3406083737389718","3.5234089699999998","9.7777777777777786","8.125","7.6963233120258376","7.2806275149509041","7.4296421681700018","9.9920369023534086","6.25","7.8905596901744701","7.21128222804942","32","East Asia & Pacific","High Income"
2016,"KWT","Kuwait","6.6","91","3","1.0529411764705878","36.42","1.0959112355027525","36.273901799290641","1.0744262059866703","6.8963310622355722","11.890465001595452","6.4582230383848058","27.396219365653181","10","0","10","20","10","5.3624999999999998","5.95829606132141","120","6.2091059166666662","4.9727291393333335","6.7688671750000005","8.3333333333333339","6.711333333333334","5.7372387056483722","9.8681104213185797","8.3299267291666652","0.47058823529411764","7.1163305942250359","5.2325960251654671","72","9.4368531729695508","2.8157341351522369","4.6498004007650291","13.375498998087426","8.7240000000000002","3.19","10","8.2026633934336459","96","9.3800000000000008","0.93","9.0599999999999987","4.7","7.8944000000000001","5.2639999999999993","8.7781333333333329","6.4053328833333332","3.5852332171388799","4.9952830502361065","10","7.2470206022262573","3.0769230769230771","6.1950359136498365","5.3173578779166668","5.4590843676789591","7.3081251878120996","75","10","10","10","10","6.8351331707074507","4.8472903048559157","6.3566291040185439","2.7863119426199221","4.1642189035358816","10","5.0352303183333333","5.717830534867292","3.6036821200000002","2.0000000000000009","4.2175000000000002","6.9507430030772985","4.1929812807693247","5.305409673614677","7.0678994305839007","3.75","5.374436368066192","6.3213120459257022","89","Middle East & North Africa","High Income"
2016,"KGZ","Kyrgyz Republic","6.88","75","2","6.6676470588235306","17.329999999999998","6.3909039940832404","18.270926420116982","6.5292755264533859","7.1689373297002721","10.89",NA,NA,"10","10","7","32","8.5","7.3375000000000004","7.3839282140384146","47","4.3666342043333337","2.6076594966666669","3.676487381111111",NA,"6.0120000000000005","3.5094609846527591","8.6696291756002228","4.5492662983333334","0.88235294117647056","4.7701625058139188","4.4895647113542765","113","7.7503895739861948","11.248052130069031","8.8819350593159694","2.7951623517100752","9.8315999999999999","0.42099999999999999","10","9.1159811583255408","58","8.1533333333333342","2.77","8.6199999999999992","6.9","7.6264000000000003","5.9340000000000002","8.1332444444444452","6.229563156666666","7.5047401014918043","6.8671516290792347","10","6.4183917641639709","1.5384615384615385","8.7394256638988779","3.4770872195833333","5.0433415465269302","7.5109344050126534","70","8","8.3344479277553827","8","8.1114826425851287","2.8666666666666663","5.1569990714285714","7.6145749411764712","2.3250000000000002","3.6272673690972224","1","4.8970633741666667","3.9267959175050855","3.8562273983333335","2.666666666666667","6.0724999999999998","6.2389507723713482","4.7085862093428368","5.5390360384804493","8.6003424233364836","6.25","6.796459487272311","5.8858310641763412","109","Europe & Central Asia","Lower-Middle Income"
2016,"LAO","Lao PDR","6.09","116","3","6.5235294117647058","17.82","6.2843732807582686","18.633130845421885","6.4039513462614872","9.822888283378747","1.1500000000000001","6.5469592193254824","27.085642732360814","9","24","9","24","9","2.9525000000000001","6.945259769793144","69","5.0276135626666667","3.156225056666667","3.0522872755555555",NA,"2.6269999999999998","2.6029715874411199","9.0307401068017015","6.4795541766666664","1","4.5680559665426248","4.5680559665426248","105","5.2609697548810352","23.695151225594824","8.5432050934294175","3.6419872664264554","9.3963999999999999","1.5089999999999999","5","7.0501437120776131","126","8.7733333333333334","1.84","8.2999999999999989","8.5","7.3479999999999999","6.63","8.1404444444444426","6.4900910858333329","1.6059526036487513","4.0480218447410419","10","0.82862906157970428","1.6666666666666665","10","5.0371170041666673","4.383103183103259","6.6428923680721859","105",NA,"7.2333712833099568","10","8.6166856416549784","4.646894148466421","3.0235983460161155","6.6464888920798959","8.6389503920933279","1.2298500990991288","1","3.8741274674999997","4.151415620750698","4.7998066750000001","1.7777777777777772","2.0150000000000001","2.9711119093263467","2.8909240905260312","3.9451834137736412","9.5652292345252476","2.5","5.3368042160996296","5.2489573922578341","137","East Asia & Pacific","Lower-Middle Income"
2016,"LVA","Latvia","7.91","21","1","4.9764705882352942","23.08","4.782265036247594","23.740298876758182","4.8793678122414441","6.2288828337874662","14.34","10","13.481620346248036","9","23","4","44","6.5","8.69","7.2596501292057827","56","6.8719380585555543","4.3682341801666666","6.2806435425","8.3333333333333339","8.1526666666666667","7.1992984325154454","7.4180296252711448","6.4669660725","1","6.886388738938602","6.886388738938602","32","7.5803630531128761","12.098184734435623","9.4745640754152856","1.3135898114617841","9.9463600000000003","0.1341","10","9.2503217821320405","48","9.58","0.63","8.9599999999999991","5.2","6.8384","7.9039999999999999","8.4594666666666658","8.345675468333333","9.4159803732075318","8.8808279207704324","10","8.75","6.9230769230769234","7.7437948920622981","7.0376980304166663","7.6136424613889719","8.7384842622065175","16","10","9.9912039848539909","8","9.3304013282846636","1.8333333333333324","3.9069990714285714","7.032026088235293","5.3249999999999993","4.1241416793839774","10","5.9840742750000002","5.4579392067687378","3.1825943783333339","9.1111111111111107","8.4599999999999991","7.8056142450869874","7.139829933632857","8.0762502590688747","7.7868073316526569","7.5","7.7876858635738442","7.4289640830650256","24","Europe & Central Asia","High Income"
2016,"LBN","Lebanon","6.73","85","3","8.211764705882354","12.08","5.8254822526303949","20.193360341056657","7.0186234792563749","8.1444141689373311","7.31","10","10.111610466281872","10","20","8","26","9","8.2874999999999996","8.4901075296387418","9","4.4591596246666674","2.9269126525416667","3.9013469216666663","3.3333333333333335","5.8833333333333329","3.4340942346179766","6.5247717658116908","2.047198415","0.82352941176470584","4.0637687851214164","3.7052009511401147","133","9.9294894970579151","-0.3525525147104247","8.955433987437587","2.611415031406032","9.6744000000000003","-0.81399999999999995","10","9.6398308711238752","17","9.1333333333333329","1.3","8.86","5.7","5.4855999999999998","11.286000000000001","7.8263111111111101","5.0864533583333333","3.1195490128307899","4.1030011855820616","10","2.2434401512145996","1.5384615384615385","9.292553870474757","5.0201200445833329","4.523643901183557","6.6132390494691826","107","10","0","10","6.666666666666667","4.646894148466421","7.8867769029222661","6.572235163312957","6.6880709089355257","9.0548335775971385","10","4.8774530491666663","7.1037519643429965","3.0976438516666667","0.44444444444444481","3.3024999999999998","5.2355559546631731","3.0200360626935709","2.8577309926371628","6.8476715735926081","2.5","4.0684675220765909","5.2147305539449569","141","Middle East & North Africa","Upper-Middle Income"
2016,"LSO","Lesotho","5.88","127","4","1.7852941176470587","33.93","1.5846195299206365","34.612293598269837","1.6849568237838475","9.0626702997275217","3.9400000000000004","0.9153847038613695","46.796153536485207","8","30","8","30","8","7.1725000000000003","5.3671023654745476","141","5.9372670471111109","4.1954254203333328","3.9616989733333328",NA,"6.9474999999999998","1.9639530812099713","4.6322184758004239","5.0200966991666665","0.94117647058823528","4.6654513852792627","4.5282322268886963","107","9.2362678732634507","3.8186606336827467","7.8061781500961267","5.4845546247596824","7.3563999999999998","6.609","5","7.3497115058398945","119","7.8666666666666671","3.2","8.48","7.6","5.6224000000000007","10.943999999999999","7.3230222222222237","3.1762468816666667","9.7284034550533711","6.4523251683600193","10","2.0786290615797043","2.3076923076923079","5.0887795004980818","2.0799580216666667","2.8887647228591904","6.6660280283603583","104","10","5.6167799993393759","9","8.205593333113125","5.9666666666666668","8.571428571428573","6.8647058823529417","4.1749999999999998","3.9999999999999991","10","2.1022647616666665","5.9542951260164072","4.4778267549999997","4.4444444444444446","5.004999999999999","3.1336471431095947","4.2652295856385098","2.8722212122585584","7.9120980043142088","0","3.5947730721909221","5.5049727792397407","126","Sub-Saharan Africa","Lower-Middle Income"
