"Year","iso3c","Countries","World Bank Region","World Bank Current Income Classification, 1990-Present","ECONOMIC FREEDOM ALL AREAS","area1","area2","area3","area4","area5"
2017,"ECU","Ecuador","Latin America & the Caribbean","Upper-Middle Income",6.33,6.18384997879162,4.35979486701707,8.4926051355076,6.67977300912741,5.92494745837915
2017,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower-Middle Income",4.74,5.19723055099881,3.4661281909363,4.68311659390221,6.10030825253853,4.26072777921251
2017,"SLV","El Salvador","Latin America & the Caribbean","Lower-Middle Income",7.43,8.41353466125495,4.42073485936275,9.68950431398631,8.03806578168979,6.60467703548888
2017,"EST","Estonia","Europe & Central Asia","High Income",7.95,6.40225051642354,7.69119682046405,8.75363820061188,8.98233621449547,7.90709024263372
2017,"SWZ","Eswatini","Sub-Saharan Africa","Lower-Middle Income",5.38,4.9581049847732,2.9962401366574,7.29311346464531,6.19606557842349,5.45798378092155
2017,"ETH","Ethiopia","Sub-Saharan Africa","Low Income",5.38,5.83287890066017,4.52831621828624,5.5663047006159,5.27497206824691,5.72251905575158
2017,"FJI","Fiji","East Asia & Pacific","Upper-Middle Income",6.14,5.84940009767193,4.56397093575854,6.55809304635706,6.02579173927599,7.6823104737493
2017,"FIN","Finland","Europe & Central Asia","High Income",7.87,4.975544673491,8.89210994802066,9.07853885368971,8.63407868334678,7.75389692655329
2017,"FRA","France","Europe & Central Asia","High Income",7.57,5.28599633302974,7.4228617071754,9.17866287232368,8.82547419344026,7.13329581087575
2017,"GAB","Gabon","Sub-Saharan Africa","Upper-Middle Income",5.23,6.47222958550976,2.78048167536462,6.37035175063166,5.8038250088108,4.70115719922492
2017,"GMB","Gambia, The","Sub-Saharan Africa","Low Income",7.13,7.87547917477618,5.19257548862328,8.73998774164978,6.96375178736513,6.8830839425429
2017,"GEO","Georgia","Europe & Central Asia","Lower-Middle Income",7.77,7.92533460436795,5.91349180749674,8.37786058658216,8.76809332604813,7.86240440637524
2017,"DEU","Germany","Europe & Central Asia","High Income",7.97,6.04510120751963,8.36428821212802,9.11722388332311,8.70380229515335,7.63378841229693
2017,"GHA","Ghana","Sub-Saharan Africa","Lower-Middle Income",6.52,8.58039801550436,5.5722694611674,5.06860160609211,6.67062398137008,6.72739488145151
2017,"GRC","Greece","Europe & Central Asia","High Income",6.67,4.25441459251879,6.35134858172799,7.6834014573507,7.94619870879237,7.0944831335662
2017,"GTM","Guatemala","Latin America & the Caribbean","Upper-Middle Income",7.72,9.20677357603552,4.70037435137671,9.28613060996584,8.40617310475767,7.01305115726213
2017,"GIN","Guinea","Sub-Saharan Africa","Low Income",5.27,4.60040024165317,2.91810410766414,7.01973971071887,6.04038913565233,5.7795151856415
2017,"GNB","Guinea-Bissau","Sub-Saharan Africa","Low Income",5.36,7.32061600979633,2.48869206046501,6.19891734505444,5.76916013249199,5.00656511109597
2017,"GUY","Guyana","Latin America & the Caribbean","Upper-Middle Income",5.99,4.30893382352941,4.20732776129012,8.27923847730298,6.5058365763202,6.64708920765083
2017,"HTI","Haiti","Latin America & the Caribbean","Low Income",6.19,7.81928630961922,2.99204848895604,6.30215778317786,7.68893395916739,6.15323716029319
2017,"HND","Honduras","Latin America & the Caribbean","Lower-Middle Income",7.09,8.82731381149955,3.9109911155034,8.98803396091538,7.20486261435198,6.5166602959282
2017,"HKG","Hong Kong SAR, China","East Asia & Pacific","High Income",9.06,8.62399214418671,8.43812401692241,9.45588609863185,9.60171351511555,9.19345084772051
2017,"HUN","Hungary","Europe & Central Asia","High Income",7.51,6.06719576787469,6.6056682724684,9.38406389427735,8.59189069196417,6.90261996028859
2017,"ISL","Iceland","Europe & Central Asia","High Income",7.85,6.1120911365037,8.50015680457146,9.5173371102417,7.97976184406037,7.1509215596429
2017,"IND","India","South Asia","Lower-Middle Income",6.6,7.49519268956012,5.26264106340312,8.1251542275803,6.15000671526314,5.95738326312578
2017,"IDN","Indonesia","East Asia & Pacific","Lower-Middle Income",7.08,8.53242472372344,4.89571191652931,9.26659375561321,7.11907990261304,5.60629478940755
2017,"IRN","Iran, Islamic Rep.","Middle East & North Africa","Upper-Middle Income",5.23,5.77529203981003,3.54243213226015,7.08615778249309,4.98964198771665,4.76024450625261
2017,"IRQ","Iraq","Middle East & North Africa","Upper-Middle Income",5.54,5.24688969227416,2.29995302624738,8.20867408440673,6.23667311745157,5.72532629737028
2017,"IRL","Ireland","Europe & Central Asia","High Income",8.1,6.39042320547758,8.11013031714065,9.00207750278572,8.96810667101617,8.0433384107915
2017,"ISR","Israel","Middle East & North Africa","High Income",7.65,6.03588752035133,6.54948178585137,9.66444299595935,8.72410599434157,7.26478133113831
2017,"ITA","Italy","Europe & Central Asia","High Income",7.42,5.82536542466528,6.34794501699329,9.09825504457745,8.96875236178816,6.85418210143329
2017,"JAM","Jamaica","Latin America & the Caribbean","Upper-Middle Income",7.52,7.8971086828344,5.92032860035862,8.85114534881502,7.22697641712571,7.72356575645979
2017,"JPN","Japan","East Asia & Pacific","High Income",8.02,6.10628554721377,8.00905161478573,9.68867423168491,8.51786736425923,7.79287862907196
2017,"JOR","Jordan","Middle East & North Africa","Upper-Middle Income",7.34,7.70521395327154,4.47646504700533,9.43173959582993,7.86185540091498,7.21224418376946
2017,"KAZ","Kazakhstan","Europe & Central Asia","Upper-Middle Income",6.89,7.90698750969829,5.1587491319162,8.3666419196036,6.90745930977764,6.12315566527373
2017,"KEN","Kenya","Sub-Saharan Africa","Lower-Middle Income",6.64,6.87936556834247,4.93392649151434,8.57531364465246,6.5815231014494,6.21385130571382
2017,"KOR","Korea, Rep.","East Asia & Pacific","High Income",7.76,6.97345524074568,7.05558441264664,9.54001790347279,7.96583143615923,7.27460203444823
2017,"KWT","Kuwait","Middle East & North Africa","High Income",6.5,5.95701507339041,5.24528278126675,8.20910909877786,7.24845782419237,5.83335208225552
2017,"KGZ","Kyrgyz Republic","Europe & Central Asia","Lower-Middle Income",6.87,7.45776402911771,4.45821522231902,8.92386547539439,7.54028680766442,5.99184088973458
2017,"LAO","Lao PDR","East Asia & Pacific","Lower-Middle Income",6.26,7.16399324659408,4.4159768379464,7.12537411508609,7.37364238433094,5.23287024127559
2017,"LVA","Latvia","Europe & Central Asia","High Income",7.83,7.14508194228511,6.92989263831381,8.82555599319168,8.79887708983052,7.426396991339
2017,"LBN","Lebanon","Middle East & North Africa","Upper-Middle Income",6.65,8.43311140426239,3.685339499736,9.40147296115367,6.59275529509923,5.15423616240133
2017,"LSO","Lesotho","Sub-Saharan Africa","Lower-Middle Income",6.02,6.12566667797564,4.50931048531062,7.22964002271839,6.49267331214861,5.72164135346283
2017,"LBR","Liberia","Sub-Saharan Africa","Low Income",6.05,6.71980226462209,3.77103623743486,8.48881138246714,5.85497838331759,5.43856891253731
2017,"LBY","Libya","Middle East & North Africa","Upper-Middle Income",3.75,3.7925,3.41412802671175,5.40837379910502,1.75722461465789,4.39544968912234
2017,"LTU","Lithuania","Europe & Central Asia","High Income",7.83,7.38797888410327,6.92974861395145,8.73317635372569,8.71745786776669,7.38982713818058
2017,"LUX","Luxembourg","Europe & Central Asia","High Income",7.95,5.80326034981446,8.6052597229937,8.93160913318761,8.9137666309388,7.49195321121726
2017,"MDG","Madagascar","Sub-Saharan Africa","Low Income",6.04,7.50285922804027,3.39409240603912,7.25691110428017,6.8556776400485,5.19162023327196
2017,"MWI","Malawi","Sub-Saharan Africa","Low Income",5.82,6.08787177432281,4.72883247373381,6.11007209090597,6.31355756071357,5.88265931135984
2017,"MYS","Malaysia","East Asia & Pacific","Upper-Middle Income",7.46,6.82032306322272,5.42868823731838,9.4327399149764,7.88697936668757,7.71242738217469
2017,"MLI","Mali","Sub-Saharan Africa","Low Income",5.65,5.58794043739925,3.51284985372754,7.05751136320049,6.36797783339746,5.71339934006529
2017,"MLT","Malta","Middle East & North Africa","High Income",7.96,6.95367012135981,7.22648648527047,9.15220487985436,8.97620036357082,7.47331156563564
2017,"MRT","Mauritania","Sub-Saharan Africa","Lower-Middle Income",6.1,7.27216911764706,3.47670779817347,7.60729001613533,6.30514838347109,5.86118158058615
2017,"MUS","Mauritius","Sub-Saharan Africa","Upper-Middle Income",7.96,7.86774209929078,6.76728919780117,9.29227735952126,8.75287176283077,7.09684826052598
2017,"MEX","Mexico","Latin America & the Caribbean","Upper-Middle Income",7.06,8.32439672156888,5.05674999755829,7.5048798094068,7.9415239320788,6.46521686728331
2017,"MDA","Moldova","Europe & Central Asia","Lower-Middle Income",6.78,7.60506011876341,5.33126003168632,7.60357603252947,7.46339678781566,5.89724863318889
2017,"MNG","Mongolia","East Asia & Pacific","Lower-Middle Income",7.19,7.29556530721924,5.97385818175427,8.78111954883579,6.96172055446151,6.93250837403411
2017,"MNE","Montenegro","Europe & Central Asia","Upper-Middle Income",7.04,6.86529411764706,5.28353994166715,7.99047529239365,8.3033444366585,6.77566599784566
2017,"MAR","Morocco","Middle East & North Africa","Lower-Middle Income",6.52,6.51892308358576,5.13742762769292,7.30294827141496,7.09562250430949,6.54202904390961
2017,"MOZ","Mozambique","Sub-Saharan Africa","Low Income",5.88,5.55863938041954,4.62587530159217,6.30288869358217,7.09888856245937,5.80003868284178
2017,"MMR","Myanmar","East Asia & Pacific","Lower-Middle Income",5.4,7.42822852792343,3.34115924938805,6.06148972793027,5.37709779331721,4.78679552441339
2017,"NAM","Namibia","Sub-Saharan Africa","Upper-Middle Income",6.2,6.82205829867941,6.40275539117515,6.18599328829314,5.92496229772985,5.65010095337362
2017,"NPL","Nepal","South Asia","Low Income",6.4,7.79680310381964,4.70569730209317,6.26156103536244,6.15091690282937,7.10919741861115
2017,"NLD","Netherlands","Europe & Central Asia","High Income",7.9,4.89307477221141,8.94586751414253,9.15499721972761,9.10753208473081,7.41389023020206
2017,"NZL","New Zealand","East Asia & Pacific","High Income",8.68,7.01960158502319,8.91946402797219,9.44231616952562,8.95483146168622,9.04326214004081
2017,"NIC","Nicaragua","Latin America & the Caribbean","Lower-Middle Income",6.81,6.92157961877547,4.07466714335072,8.80839991170627,8.02509034571765,6.22098257155781
2017,"NER","Niger","Sub-Saharan Africa","Low Income",5.87,6.91282038274246,3.44666507532964,6.96348765112258,5.74175743473517,6.27702573414059
2017,"NGA","Nigeria","Sub-Saharan Africa","Lower-Middle Income",6.51,8.50875276825864,3.92328188071736,7.77090551693905,5.75827246246517,6.60899445220929
2017,"MKD","North Macedonia","Europe & Central Asia","Upper-Middle Income",7.09,7.14156171819689,4.90405635476356,8.24726569082516,7.71145242112541,7.44490164471392
2017,"NOR","Norway","Europe & Central Asia","High Income",7.86,5.32455048679065,9.06765565458351,9.37907682858657,8.26449835936421,7.25219610475144
2017,"OMN","Oman","Middle East & North Africa","High Income",6.6,5.04514297209338,5.03969279009738,8.63718425109461,7.78016328803102,6.50481230205779
2017,"PAK","Pakistan","Middle East & North Africa","Lower-Middle Income",6,8.10744377186689,3.79050720162487,6.42862170742129,5.83586549542072,5.81500673895545
2017,"PAN","Panama","Latin America & the Caribbean","High Income",7.73,7.87530722403974,5.72217514031709,9.32298028401477,8.81603228484181,6.93406157617215
2017,"PNG","Papua New Guinea","East Asia & Pacific","Lower-Middle Income",6.19,6.24674301949808,4.59989717164111,6.28122602692911,7.23999401880478,6.57605846825533
2017,"PRY","Paraguay","Latin America & the Caribbean","Upper-Middle Income",7.16,8.34031279074422,4.3657317443037,8.97456624181544,7.37458668933917,6.73602663337585
2017,"PER","Peru","Latin America & the Caribbean","Upper-Middle Income",7.6,7.66175112877719,5.39034845688729,9.39181865850302,8.73255203751524,6.83520667068878
2017,"PHL","Philippines","East Asia & Pacific","Lower-Middle Income",7.23,8.27904252416008,4.73189104129826,9.10407180441154,7.22048053993649,6.80208166906153
2017,"POL","Poland","Europe & Central Asia","High Income",7.21,5.9728886571642,6.68982040193341,8.26439024263377,8.36176363995421,6.77083662883533
2017,"PRT","Portugal","Europe & Central Asia","High Income",7.72,6.14522304581693,7.91219468890519,9.11635834778937,8.77285707803996,6.64396616817925
2017,"QAT","Qatar","Middle East & North Africa","High Income",7,5.9521619968471,5.35795676670204,8.65936613908856,8.33387303625029,6.67435928174225
2017,"ROU","Romania","Europe & Central Asia","Upper-Middle Income",7.79,7.36768199062749,6.82980209254144,9.4133024629615,8.71972584212816,6.61481031827802
2017,"RUS","Russian Federation","Europe & Central Asia","Upper-Middle Income",6.49,6.24378630257346,5.14643822525543,8.95064605590672,6.84737471178981,5.28563581989457
2017,"RWA","Rwanda","Sub-Saharan Africa","Low Income",6.73,5.27988131274554,5.83154692962082,8.60273409907398,7.37782666719101,6.5740584486239
2017,"SAU","Saudi Arabia","Middle East & North Africa","High Income",6.54,6.14459368026943,4.48238670456398,8.97845644867418,6.83794307492299,6.24967847519802
2017,"SEN","Senegal","Sub-Saharan Africa","Low Income",6.23,6.66897287238283,4.55424688171887,6.88003006030085,7.06838429825759,5.96089171325469
2017,"SRB","Serbia","Europe & Central Asia","Upper-Middle Income",6.83,6.83523177130546,5.18164051014134,7.99810072490478,7.80556338075055,6.3473946279469
2017,"SYC","Seychelles","Sub-Saharan Africa","High Income",7.12,5.90543231717749,5.93356287416544,8.71902477975809,7.64676643576219,7.41964251799376
2017,"SLE","Sierra Leone","Sub-Saharan Africa","Low Income",5.67,7.06457685012003,4.88634274011479,5.62200032771643,6.07849735514287,4.68391421283778
2017,"SGP","Singapore","East Asia & Pacific","High Income",8.74,7.52669959654786,8.58790753335091,9.79815204210688,9.5512767563573,8.259900851954
2017,"SVK","Slovak Republic","Europe & Central Asia","High Income",7.57,6.50274567749345,6.66849917442601,9.13189424144832,8.69995622313033,6.8448157518197
2017,"SVN","Slovenia","Europe & Central Asia","High Income",7.27,5.47745672889671,6.58867507662777,9.33385938299921,8.38529038048879,6.56573777112263
2017,"ZAF","South Africa","Sub-Saharan Africa","Upper-Middle Income",6.55,5.90575609702073,5.81455528665236,7.88005726883607,6.90849019675395,6.26234564942541
2017,"ESP","Spain","Europe & Central Asia","High Income",7.71,6.17903663684763,7.42604500880009,9.05459764752005,8.60058300724255,7.30004762272306
2017,"LKA","Sri Lanka","South Asia","Lower-Middle Income",6.63,8.11675160875544,5.23187905162946,7.15463255471953,6.184399161171,6.46243837365514
2017,"SDN","Sudan","Sub-Saharan Africa","Lower-Middle Income",3.92,7.61464541090538,1.56098229023986,3.39218669685998,2.68337205512515,4.36310181604523
2017,"SUR","Suriname","Latin America & the Caribbean","Upper-Middle Income",6.01,6.1097676217139,4.95205492607704,5.81406549662174,6.9126390087117,6.27315719041763
2017,"SWE","Sweden","Europe & Central Asia","High Income",7.86,4.79467173828389,8.83772731183233,9.53042184151329,8.67513169571555,7.46471769921637
2017,"CHE","Switzerland","Europe & Central Asia","High Income",8.36,7.72258588425187,8.38144150895257,9.77798967697433,8.08284315827667,7.83299220968105
2017,"SYR","Syrian Arab Republic","Middle East & North Africa","Low Income",4.46,6.3996959105168,2.68049571743097,4.69990560251179,5.05742617557247,3.45716713087193
2017,"TWN","Taiwan","East Asia & Pacific","High Income",7.98,7.53418985056679,7.40460198915406,9.60896623833693,8.15364159214103,7.19854634742168
2017,"TJK","Tajikistan","Europe & Central Asia","Low Income",5.76,5.5976670484338,3.82283957926907,7.37909011457269,6.06669658987684,5.94041478102614
2017,"TZA","Tanzania","Sub-Saharan Africa","Low Income",6.52,6.99545733740792,5.30435540204316,7.81758249534461,5.95690702324698,6.50096125631215
2017,"THA","Thailand","East Asia & Pacific","Upper-Middle Income",6.94,7.04569751324896,4.97515376836085,8.48017696944863,7.29775676238434,6.89456300648743
2017,"TLS","Timor-Leste","East Asia & Pacific","Lower-Middle Income",6.21,4.37881198910082,4.27090878170998,8.30182216657744,7.77251651371692,6.30099912382173
2017,"TGO","Togo","Sub-Saharan Africa","Low Income",6.23,7.41353283152947,4.51938246536564,6.79363819798125,6.23597908019398,6.19076249833602
2017,"TTO","Trinidad and Tobago","Latin America & the Caribbean","High Income",7.14,6.65577561109589,5.38701859872742,8.92865029996522,7.85616538083663,6.86159325829118
2017,"TUN","Tunisia","Middle East & North Africa","Lower-Middle Income",5.98,5.69738931871218,5.18417901429599,6.59072224967135,6.68428928361632,5.72102326982192
2017,"TUR","Türkiye","Europe & Central Asia","Lower-Middle Income",6.67,7.28023770815123,4.65932622020519,8.07247914823323,7.44546766164514,5.90044693570591
2017,"UGA","Uganda","Sub-Saharan Africa","Low Income",6.98,7.6588104147187,4.34212798741095,8.99564128828843,7.28487346055061,6.60953278261595
2017,"UKR","Ukraine","Europe & Central Asia","Lower-Middle Income",5.57,6.81184382706772,4.71230560465951,4.26522805704118,6.84444552587864,5.2144756054491
2017,"ARE","United Arab Emirates","Middle East & North Africa","High Income",6.84,5.58109818915935,4.68668261731701,8.90692706122493,8.38133163571308,6.65193314065007
2017,"GBR","United Kingdom","Europe & Central Asia","High Income",8.22,6.46157108734623,8.47779041986622,9.53670423995319,8.69083133354095,7.94217488827719
2017,"USA","United States","North America","High Income",8.35,7.32907719891363,7.83310762650554,9.61114464746476,8.19093931346196,8.78531238562802
2017,"URY","Uruguay","Latin America & the Caribbean","High Income",7.31,6.62624484591572,6.27545729616565,8.71429467914565,7.99695917717702,6.94066026524908
2017,"VEN","Venezuela, RB","Latin America & the Caribbean","Upper-Middle Income",2.61,4.81247524565531,2.1154726155292,0.739068995509848,2.93281848704022,2.43998394300713
2017,"VNM","Vietnam","East Asia & Pacific","Low Income",5.91,5.77173038603536,5.04299020302033,6.35847896938463,6.50477500616057,5.85049965930692
2017,"YEM","Yemen, Rep.","Middle East & North Africa","Lower-Middle Income",5.46,8.56457919200304,2.0588841648876,6.72941799803885,5.75569888209175,4.16647148123087
2017,"ZMB","Zambia","Sub-Saharan Africa","Lower-Middle Income",6.52,7.07314620306093,5.14025547858801,8.47933163270037,6.39677320205583,5.50106044425725
2017,"ZWE","Zimbabwe","Sub-Saharan Africa","Low Income",4.9,4.64457424127366,3.64229035378354,7.87113967840215,3.67500170383275,4.65468587843839
2016,"ALB","Albania","Europe & Central Asia","Upper-Middle Income",7.72,7.68797352473271,5.57397293306833,9.73950249064896,8.41480809294283,7.17110106298912
2016,"DZA","Algeria","Middle East & North Africa","Upper-Middle Income",4.87,4.42776327777019,3.87342903835283,7.510808160111,4.04535382632661,4.48423140423076
2016,"AGO","Angola","Sub-Saharan Africa","Lower-Middle Income",5.04,7.79347375595561,3.11850662401735,4.72324765983775,5.26746802406992,4.27481860590813
2016,"ARG","Argentina","Latin America & the Caribbean","Upper-Middle Income",5.59,5.94072680629551,5.47194369842449,4.77864025602553,6.41913943406949,5.35632701796201
2016,"ARM","Armenia","Europe & Central Asia","Lower-Middle Income",7.23,7.53702954300571,5.395455421838,9.1244970459446,8.00853804276752,6.09743959205594
2016,"AUS","Australia","East Asia & Pacific","High Income",8.31,6.84484008884505,8.73081381487754,9.53896171204125,8.07558591221891,8.37633589645711
2016,"AUT","Austria","Europe & Central Asia","High Income",7.86,5.57782587300059,8.76745935820978,9.273268213345,8.5674837787551,7.11794726303558
2016,"AZE","Azerbaijan","Europe & Central Asia","Upper-Middle Income",6.23,5.52299534434751,4.43766917407125,8.60334220608033,7.09393325258694,5.49169001574565
2016,"BHS","Bahamas, The","Latin America & the Caribbean","High Income",7.06,8.93783360000725,6.29421944042027,7.12319759549092,5.51722305633672,7.4339858070965
2016,"BHR","Bahrain","Middle East & North Africa","High Income",7.05,7.3463017903694,3.99340610088071,9.2581534773603,7.71230136091284,6.96132348126838
2016,"BGD","Bangladesh","South Asia","Lower-Middle Income",5.79,8.2579937202736,3.27160139065908,6.3613723208038,5.66200277764779,5.40642232587271
2016,"BRB","Barbados","Latin America & the Caribbean","High Income",6.78,7.29768174824603,6.30283055731383,7.18201867531483,6.96448642025743,6.16365608471966
2016,"BLR","Belarus","Europe & Central Asia","Upper-Middle Income",5.13,6.28186157996902,3.94623124611182,3.96300742761333,6.24332828179542,5.20687308874351
2016,"BEL","Belgium","Europe & Central Asia","High Income",7.59,4.64127303517756,7.97320455919951,9.2113630681311,8.77705834433202,7.34653361124366
2016,"BLZ","Belize","Latin America & the Caribbean","Upper-Middle Income",6.22,7.09183732803109,3.86612461806877,7.11701483447222,6.36895268063097,6.63338900638636
2016,"BEN","Benin","Sub-Saharan Africa","Low Income",5.96,7.41911845662288,3.96603528295998,6.83621417614878,5.79931067686298,5.77342090923136
2016,"BTN","Bhutan","South Asia","Lower-Middle Income",6.75,6.98800102977399,6.62008641297881,6.60290754099129,6.41059324016282,7.13473487053332
2016,"BOL","Bolivia","Latin America & the Caribbean","Lower-Middle Income",6.08,6.04015824328804,4.30527889315627,8.81050433280682,6.77386534058398,4.48306962951573
2016,"BIH","Bosnia and Herzegovina","Europe & Central Asia","Upper-Middle Income",6.77,6.44769634462948,4.49762438903027,8.3042764334941,7.60281559722213,6.99512867638053
2016,"BWA","Botswana","Sub-Saharan Africa","Upper-Middle Income",6.89,5.99405747187674,6.23558101447351,8.88122085459466,7.24971032477802,6.08348687977298
2016,"BRA","Brazil","Latin America & the Caribbean","Upper-Middle Income",6.41,6.48268234754188,5.22513842916248,8.49485783096602,7.11419076456438,4.75260907397514
2016,"BRN","Brunei Darussalam","East Asia & Pacific","High Income",7.24,6.28380952380952,5.84644586874915,8.76201780289516,7.57357111626494,7.74187545851017
2016,"BGR","Bulgaria","Europe & Central Asia","Upper-Middle Income",7.6,7.59238957433869,5.40516261133932,9.53269814779029,8.58387449975526,6.86971080087764
2016,"BFA","Burkina Faso","Sub-Saharan Africa","Low Income",6.1,6.35160888267811,4.33099734126955,6.72589687995641,6.63824078509968,6.45211246923922
2016,"BDI","Burundi","Sub-Saharan Africa","Low Income",5.75,6.81593409653644,3.06648738251886,8.62729600209051,5.31744276866854,4.92687281394193
2016,"CPV","Cabo Verde","Sub-Saharan Africa","Lower-Middle Income",7.15,7.4018885909509,6.32451024694598,8.25132272989197,6.99912098218585,6.74986043180795
2016,"KHM","Cambodia","East Asia & Pacific","Lower-Middle Income",6.69,8.96611156441459,3.12787875130629,8.76730572414706,7.23659617220539,5.33074785095525
2016,"CMR","Cameroon","Sub-Saharan Africa","Lower-Middle Income",5.68,6.80571244210157,3.41819590605883,7.11791611978725,5.39237399061389,5.6848589652157
2016,"CAN","Canada","North America","High Income",8.15,6.66035303710708,8.0529741185866,9.42431205558234,8.47858347341802,8.11945316624569
2016,"CAF","Central African Republic","Sub-Saharan Africa","Low Income",4.84,6.12859385773629,2.09200397775238,6.25122052556431,5.08823993202421,4.6408954832744
2016,"TCD","Chad","Sub-Saharan Africa","Low Income",5.3,7.49571276274928,2.68645341204665,6.64579203394854,5.19458967319585,4.47247591422542
2016,"CHL","Chile","Latin America & the Caribbean","High Income",7.98,7.85900079767387,7.01420498507322,9.18115978404906,8.63772886900567,7.19609307694421
2016,"CHN","China","East Asia & Pacific","Upper-Middle Income",6.04,4.97607427510337,5.04812969368515,8.2462376559073,6.68942999743548,5.23781204688972
2016,"COL","Colombia","Latin America & the Caribbean","Upper-Middle Income",6.53,6.84494261328037,4.61708423330843,7.45728044076619,6.89007524189484,6.86432883126858
2016,"COD","Congo, Dem. Rep.","Sub-Saharan Africa","Low Income",5.43,7.66431430256526,1.85209194670659,7.74005853162394,5.47265201829411,4.40459114298612
2016,"COG","Congo, Rep.","Sub-Saharan Africa","Lower-Middle Income",5.18,6.45794748463298,3.2762434378143,5.8708588362424,5.80470170976447,4.48873891924122
2016,"CRI","Costa Rica","Latin America & the Caribbean","Upper-Middle Income",7.71,7.59980566104328,6.38187922808247,9.68419812438039,8.3150744157256,6.58140990422465
2016,"CIV","Côte d'Ivoire","Sub-Saharan Africa","Upper-Middle Income",6.08,6.97329252825924,4.60904392998524,6.94670559537189,5.69901702947241,6.17190966511704
2016,"HRV","Croatia","Europe & Central Asia","Upper-Middle Income",7.16,5.4115077796843,5.88801950684715,9.76597968107122,8.36574173033047,6.35675011416243
2016,"CYP","Cyprus","Europe & Central Asia","High Income",7.83,7.35496609631968,6.78645568115606,9.39893358945706,8.74157413566449,6.86734085041075
2016,"CZE","Czechia","Europe & Central Asia","High Income",7.99,6.6832453859978,7.65044234411092,9.65000344889623,8.7767531657603,7.1901614468223
2016,"DNK","Denmark","Europe & Central Asia","High Income",8.04,4.98168303653898,8.72480348800724,9.81242122912978,8.81925536479075,7.84062279123092
2016,"DOM","Dominican Republic","Latin America & the Caribbean","Upper-Middle Income",7.47,8.74762573319531,4.88703223554604,9.41732784053549,8.14193787900861,6.13134314775054
2016,"ECU","Ecuador","Latin America & the Caribbean","Upper-Middle Income",6.19,6.29525156885907,4.26758931260384,7.91991316506248,6.60543475253019,5.88503508180811
2016,"EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower-Middle Income",4.91,5.20996044051224,3.3924143574103,6.29328471484515,5.45377822170756,4.21489537958257
2016,"SLV","El Salvador","Latin America & the Caribbean","Lower-Middle Income",7.52,8.3260846985285,4.49909959938136,9.84272196123046,7.99919899946296,6.91927964759504
2016,"EST","Estonia","Europe & Central Asia","High Income",8.06,6.50156993642952,7.70099117645797,9.19239822900761,8.92332278310517,7.97073922366461
2016,"SWZ","Eswatini","Sub-Saharan Africa","Lower-Middle Income",5.4,4.93694662606187,2.96822482169493,7.35352657869128,6.39088868835758,5.34416559898349
2016,"ETH","Ethiopia","Sub-Saharan Africa","Low Income",5.23,5.84818648183908,4.51146611571762,4.94018121299701,5.14239152912791,5.70177710618105
2016,"FJI","Fiji","East Asia & Pacific","Upper-Middle Income",6.09,5.78607476124002,4.60410128092043,6.4369479337436,6.00801396149821,7.63565301621885
2016,"FIN","Finland","Europe & Central Asia","High Income",7.85,4.86741982588965,8.84762867056664,9.27639121877913,8.57013535195648,7.71138713841223
2016,"FRA","France","Europe & Central Asia","High Income",7.62,5.25050181119675,7.50729203197044,9.45889679725026,8.80451716681399,7.06320562848835
2016,"GAB","Gabon","Sub-Saharan Africa","Upper-Middle Income",5.23,6.24522293680177,2.87796721570451,6.81437719995651,5.40367543525644,4.81402234238579
2016,"GMB","Gambia, The","Sub-Saharan Africa","Low Income",6.96,7.78075648570055,4.81666657007391,8.88199393144862,7.17510640822012,6.16171797482106
2016,"GEO","Georgia","Europe & Central Asia","Lower-Middle Income",7.84,8.03342561394498,5.920665860714,8.85580840658628,8.58744494306852,7.79679063773207
2016,"DEU","Germany","Europe & Central Asia","High Income",8.05,6.17523689014747,8.39761188771666,9.33858661932158,8.64493177936609,7.66958230902462
2016,"GHA","Ghana","Sub-Saharan Africa","Lower-Middle Income",6.31,8.46627312985428,5.54339006354416,4.57647766159573,6.36522926530616,6.61972858163668
2016,"GRC","Greece","Europe & Central Asia","High Income",6.79,4.5928558802432,6.31097869287345,8.12041209685815,7.90043559283504,7.04502036533034
2016,"GTM","Guatemala","Latin America & the Caribbean","Lower-Middle Income",7.75,9.2324793052818,4.63830620763257,9.27262438824161,8.52414852683626,7.08199171713329
2016,"GIN","Guinea","Sub-Saharan Africa","Low Income",5.43,6.94368351462011,2.92603575804014,7.38463569933587,5.17373563804402,4.74305632110507
2016,"GNB","Guinea-Bissau","Sub-Saharan Africa","Low Income",5.23,6.7202007132824,2.44367689771291,6.101653572386,5.88224346582532,5.01902893265241
2016,"GUY","Guyana","Latin America & the Caribbean","Upper-Middle Income",6.13,4.83828256302521,4.20130810884697,8.24929959070718,6.51820713636158,6.85945046077718
2016,"HTI","Haiti","Latin America & the Caribbean","Low Income",6.25,7.78086614155199,3.02071493699487,6.50108263795222,7.71855503375072,6.24080518867495
2016,"HND","Honduras","Latin America & the Caribbean","Lower-Middle Income",7.1,8.89558380633096,3.7948551286441,9.17491604374794,7.18580938547231,6.4473064218956
